item_id,order_id,product_id,product_name,category,quantity,unit_price,cost_price
ITEM002338,ORD00942,PROD004,Backpack,Bags,1,1899,450
ITEM002339,ORD00942,PROD002,Running Shoes,Footwear,3,2999,600
ITEM002340,ORD00943,PROD010,Sunglasses,Accessories,1,1299,300
ITEM002341,ORD00944,PROD003,Yoga Mat,Sports,3,799,180
ITEM002342,ORD00945,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002343,ORD00946,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM002344,ORD00946,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM002345,ORD00947,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM002346,ORD00947,PROD009,Water Bottle,Sports,1,399,80
ITEM002347,ORD00948,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002348,ORD00948,PROD009,Water Bottle,Sports,2,399,80
ITEM002349,ORD00948,PROD007,Notebook Set,Stationery,2,199,40
ITEM002350,ORD00949,PROD004,Backpack,Bags,2,1899,450
ITEM002351,ORD00949,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM002352,ORD00949,PROD007,Notebook Set,Stationery,1,199,40
ITEM002353,ORD00950,PROD006,Face Wash,Beauty,1,299,60
ITEM002354,ORD00950,PROD002,Running Shoes,Footwear,3,2999,600
ITEM002355,ORD00950,PROD010,Sunglasses,Accessories,1,1299,300
ITEM002356,ORD00951,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002357,ORD00951,PROD003,Yoga Mat,Sports,3,799,180
ITEM002358,ORD00951,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM002359,ORD00952,PROD015,Moisturizer,Beauty,1,499,100
ITEM002360,ORD00952,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM002361,ORD00952,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM002362,ORD00953,PROD006,Face Wash,Beauty,1,299,60
ITEM002363,ORD00953,PROD003,Yoga Mat,Sports,1,799,180
ITEM002364,ORD00954,PROD003,Yoga Mat,Sports,2,799,180
ITEM002365,ORD00954,PROD002,Running Shoes,Footwear,2,2999,600
ITEM002366,ORD00954,PROD006,Face Wash,Beauty,2,299,60
ITEM002367,ORD00955,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002368,ORD00955,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM002369,ORD00955,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM002370,ORD00955,PROD006,Face Wash,Beauty,2,299,60
ITEM002371,ORD00956,PROD009,Water Bottle,Sports,3,399,80
ITEM002372,ORD00956,PROD015,Moisturizer,Beauty,3,499,100
ITEM002373,ORD00956,PROD004,Backpack,Bags,3,1899,450
ITEM002374,ORD00956,PROD007,Notebook Set,Stationery,1,199,40
ITEM002375,ORD00957,PROD006,Face Wash,Beauty,3,299,60
ITEM002376,ORD00957,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM002377,ORD00958,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM002378,ORD00959,PROD004,Backpack,Bags,3,1899,450
ITEM002379,ORD00959,PROD015,Moisturizer,Beauty,1,499,100
ITEM002380,ORD00959,PROD014,Mouse Pad,Electronics,2,249,50
ITEM002381,ORD00959,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM002382,ORD00960,PROD006,Face Wash,Beauty,1,299,60
ITEM002383,ORD00960,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM002384,ORD00960,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM002385,ORD00960,PROD002,Running Shoes,Footwear,2,2999,600
ITEM002386,ORD00961,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002387,ORD00961,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM002388,ORD00962,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM002389,ORD00962,PROD007,Notebook Set,Stationery,2,199,40
ITEM002390,ORD00962,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM002391,ORD00963,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002392,ORD00964,PROD009,Water Bottle,Sports,1,399,80
ITEM002393,ORD00964,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM002394,ORD00964,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM002395,ORD00964,PROD010,Sunglasses,Accessories,3,1299,300
ITEM002396,ORD00965,PROD007,Notebook Set,Stationery,3,199,40
ITEM002397,ORD00965,PROD010,Sunglasses,Accessories,3,1299,300
ITEM002398,ORD00966,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM002399,ORD00966,PROD006,Face Wash,Beauty,3,299,60
ITEM002400,ORD00966,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM002401,ORD00966,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM002402,ORD00967,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002403,ORD00968,PROD009,Water Bottle,Sports,1,399,80
ITEM002404,ORD00968,PROD002,Running Shoes,Footwear,3,2999,600
ITEM002405,ORD00969,PROD004,Backpack,Bags,1,1899,450
ITEM002406,ORD00970,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM002407,ORD00971,PROD009,Water Bottle,Sports,3,399,80
ITEM002408,ORD00971,PROD004,Backpack,Bags,1,1899,450
ITEM002409,ORD00971,PROD006,Face Wash,Beauty,2,299,60
ITEM002410,ORD00971,PROD007,Notebook Set,Stationery,2,199,40
ITEM002411,ORD00972,PROD009,Water Bottle,Sports,2,399,80
ITEM002412,ORD00973,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002413,ORD00974,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002414,ORD00974,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM002415,ORD00975,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM002416,ORD00975,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002417,ORD00975,PROD003,Yoga Mat,Sports,3,799,180
ITEM002418,ORD00976,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002419,ORD00976,PROD015,Moisturizer,Beauty,1,499,100
ITEM002420,ORD00977,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM002421,ORD00977,PROD014,Mouse Pad,Electronics,1,249,50
ITEM002422,ORD00978,PROD015,Moisturizer,Beauty,2,499,100
ITEM002423,ORD00978,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM002424,ORD00979,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002425,ORD00979,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM002426,ORD00979,PROD015,Moisturizer,Beauty,1,499,100
ITEM002427,ORD00979,PROD014,Mouse Pad,Electronics,2,249,50
ITEM002428,ORD00980,PROD007,Notebook Set,Stationery,2,199,40
ITEM002429,ORD00980,PROD014,Mouse Pad,Electronics,2,249,50
ITEM002430,ORD00980,PROD010,Sunglasses,Accessories,1,1299,300
ITEM002431,ORD00980,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM002432,ORD00981,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002433,ORD00981,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM002434,ORD00981,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM002435,ORD00981,PROD010,Sunglasses,Accessories,1,1299,300
ITEM002436,ORD00982,PROD007,Notebook Set,Stationery,2,199,40
ITEM002437,ORD00982,PROD003,Yoga Mat,Sports,3,799,180
ITEM002438,ORD00982,PROD010,Sunglasses,Accessories,1,1299,300
ITEM002439,ORD00983,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM002440,ORD00983,PROD009,Water Bottle,Sports,1,399,80
ITEM002441,ORD00983,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM002442,ORD00983,PROD002,Running Shoes,Footwear,2,2999,600
ITEM002443,ORD00984,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002444,ORD00984,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM002445,ORD00984,PROD004,Backpack,Bags,3,1899,450
ITEM002446,ORD00985,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM002447,ORD00985,PROD004,Backpack,Bags,1,1899,450
ITEM002448,ORD00986,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM002449,ORD00986,PROD004,Backpack,Bags,2,1899,450
ITEM002450,ORD00986,PROD001,Wireless Earbuds,Electronics,2,1499,350
ITEM002451,ORD00986,PROD014,Mouse Pad,Electronics,3,249,50
ITEM002452,ORD00987,PROD002,Running Shoes,Footwear,2,2999,600
ITEM002453,ORD00987,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM002454,ORD00988,PROD003,Yoga Mat,Sports,2,799,180
ITEM002455,ORD00988,PROD014,Mouse Pad,Electronics,1,249,50
ITEM002456,ORD00988,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM002457,ORD00989,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM002458,ORD00989,PROD009,Water Bottle,Sports,2,399,80
ITEM002459,ORD00989,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM002460,ORD00989,PROD003,Yoga Mat,Sports,3,799,180
ITEM002461,ORD00990,PROD002,Running Shoes,Footwear,3,2999,600
ITEM002462,ORD00990,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM002463,ORD00991,PROD003,Yoga Mat,Sports,2,799,180
ITEM002464,ORD00992,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002465,ORD00992,PROD009,Water Bottle,Sports,2,399,80
ITEM002466,ORD00992,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM002467,ORD00992,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM002468,ORD00993,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM002469,ORD00993,PROD004,Backpack,Bags,2,1899,450
ITEM002470,ORD00994,PROD004,Backpack,Bags,1,1899,450
ITEM002471,ORD00994,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM002472,ORD00995,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM002473,ORD00996,PROD009,Water Bottle,Sports,1,399,80
ITEM002474,ORD00996,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002475,ORD00996,PROD006,Face Wash,Beauty,3,299,60
ITEM002476,ORD00996,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002477,ORD00997,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002478,ORD00997,PROD014,Mouse Pad,Electronics,1,249,50
ITEM002479,ORD00997,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM002480,ORD00997,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM002481,ORD00998,PROD010,Sunglasses,Accessories,3,1299,300
ITEM002482,ORD00999,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM002483,ORD01000,PROD004,Backpack,Bags,2,1899,450
ITEM002484,ORD01000,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM002485,ORD01001,PROD015,Moisturizer,Beauty,1,499,100
ITEM002486,ORD01001,PROD014,Mouse Pad,Electronics,3,249,50
ITEM002487,ORD01001,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM002488,ORD01001,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM002489,ORD01002,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM002490,ORD01002,PROD014,Mouse Pad,Electronics,1,249,50
ITEM002491,ORD01002,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM002492,ORD01003,PROD014,Mouse Pad,Electronics,1,249,50
ITEM002493,ORD01003,PROD015,Moisturizer,Beauty,3,499,100
ITEM002494,ORD01003,PROD009,Water Bottle,Sports,2,399,80
ITEM002495,ORD01004,PROD004,Backpack,Bags,2,1899,450
ITEM002496,ORD01004,PROD010,Sunglasses,Accessories,1,1299,300
ITEM002497,ORD01004,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM002498,ORD01004,PROD007,Notebook Set,Stationery,2,199,40
ITEM002499,ORD01005,PROD015,Moisturizer,Beauty,3,499,100
ITEM002500,ORD01005,PROD006,Face Wash,Beauty,1,299,60
ITEM002501,ORD01005,PROD009,Water Bottle,Sports,3,399,80
ITEM002502,ORD01005,PROD003,Yoga Mat,Sports,3,799,180
ITEM002503,ORD01006,PROD014,Mouse Pad,Electronics,1,249,50
ITEM002504,ORD01006,PROD009,Water Bottle,Sports,2,399,80
ITEM002505,ORD01006,PROD003,Yoga Mat,Sports,1,799,180
ITEM002506,ORD01007,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM002507,ORD01007,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002508,ORD01008,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM002509,ORD01008,PROD015,Moisturizer,Beauty,1,499,100
ITEM002510,ORD01008,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002511,ORD01008,PROD006,Face Wash,Beauty,1,299,60
ITEM002512,ORD01009,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM002513,ORD01009,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM002514,ORD01009,PROD005,Smartwatch,Electronics,1,4999,1200
ITEM002515,ORD01010,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002516,ORD01011,PROD015,Moisturizer,Beauty,2,499,100
ITEM002517,ORD01011,PROD014,Mouse Pad,Electronics,1,249,50
ITEM002518,ORD01011,PROD004,Backpack,Bags,2,1899,450
ITEM002519,ORD01012,PROD004,Backpack,Bags,3,1899,450
ITEM002520,ORD01013,PROD003,Yoga Mat,Sports,3,799,180
ITEM002521,ORD01013,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002522,ORD01014,PROD006,Face Wash,Beauty,3,299,60
ITEM002523,ORD01015,PROD009,Water Bottle,Sports,1,399,80
ITEM002524,ORD01015,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM002525,ORD01016,PROD004,Backpack,Bags,2,1899,450
ITEM002526,ORD01016,PROD014,Mouse Pad,Electronics,1,249,50
ITEM002527,ORD01017,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002528,ORD01017,PROD015,Moisturizer,Beauty,3,499,100
ITEM002529,ORD01018,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM002530,ORD01018,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM002531,ORD01018,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM002532,ORD01018,PROD007,Notebook Set,Stationery,3,199,40
ITEM002533,ORD01019,PROD002,Running Shoes,Footwear,2,2999,600
ITEM002534,ORD01019,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002535,ORD01019,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM002536,ORD01019,PROD014,Mouse Pad,Electronics,2,249,50
ITEM002537,ORD01020,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002538,ORD01020,PROD002,Running Shoes,Footwear,3,2999,600
ITEM002539,ORD01020,PROD015,Moisturizer,Beauty,1,499,100
ITEM002540,ORD01021,PROD009,Water Bottle,Sports,3,399,80
ITEM002541,ORD01022,PROD007,Notebook Set,Stationery,2,199,40
ITEM002542,ORD01022,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM002543,ORD01022,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002544,ORD01023,PROD006,Face Wash,Beauty,1,299,60
ITEM002545,ORD01023,PROD003,Yoga Mat,Sports,3,799,180
ITEM002546,ORD01023,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM002547,ORD01024,PROD015,Moisturizer,Beauty,3,499,100
ITEM002548,ORD01024,PROD004,Backpack,Bags,1,1899,450
ITEM002549,ORD01024,PROD009,Water Bottle,Sports,1,399,80
ITEM002550,ORD01025,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002551,ORD01026,PROD004,Backpack,Bags,2,1899,450
ITEM002552,ORD01026,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM002553,ORD01027,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002554,ORD01027,PROD006,Face Wash,Beauty,1,299,60
ITEM002555,ORD01028,PROD015,Moisturizer,Beauty,1,499,100
ITEM002556,ORD01029,PROD006,Face Wash,Beauty,2,299,60
ITEM002557,ORD01030,PROD006,Face Wash,Beauty,2,299,60
ITEM002558,ORD01030,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002559,ORD01030,PROD015,Moisturizer,Beauty,1,499,100
ITEM002560,ORD01031,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM002561,ORD01031,PROD014,Mouse Pad,Electronics,1,249,50
ITEM002562,ORD01031,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM002563,ORD01031,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002564,ORD01032,PROD014,Mouse Pad,Electronics,3,249,50
ITEM002565,ORD01032,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM002566,ORD01032,PROD015,Moisturizer,Beauty,3,499,100
ITEM002567,ORD01033,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM002568,ORD01034,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM002569,ORD01034,PROD010,Sunglasses,Accessories,3,1299,300
ITEM002570,ORD01034,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM002571,ORD01035,PROD014,Mouse Pad,Electronics,3,249,50
ITEM002572,ORD01035,PROD003,Yoga Mat,Sports,2,799,180
ITEM002573,ORD01035,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002574,ORD01036,PROD010,Sunglasses,Accessories,3,1299,300
ITEM002575,ORD01036,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM002576,ORD01037,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002577,ORD01037,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002578,ORD01037,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM002579,ORD01038,PROD002,Running Shoes,Footwear,3,2999,600
ITEM002580,ORD01039,PROD004,Backpack,Bags,3,1899,450
ITEM002581,ORD01039,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM002582,ORD01039,PROD002,Running Shoes,Footwear,2,2999,600
ITEM002583,ORD01039,PROD006,Face Wash,Beauty,3,299,60
ITEM002584,ORD01040,PROD014,Mouse Pad,Electronics,2,249,50
ITEM002585,ORD01040,PROD009,Water Bottle,Sports,2,399,80
ITEM002586,ORD01041,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002587,ORD01041,PROD007,Notebook Set,Stationery,2,199,40
ITEM002588,ORD01042,PROD003,Yoga Mat,Sports,1,799,180
ITEM002589,ORD01043,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM002590,ORD01043,PROD001,Wireless Earbuds,Electronics,1,1499,350
ITEM002591,ORD01044,PROD006,Face Wash,Beauty,2,299,60
ITEM002592,ORD01045,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM002593,ORD01046,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002594,ORD01046,PROD004,Backpack,Bags,2,1899,450
ITEM002595,ORD01047,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM002596,ORD01048,PROD010,Sunglasses,Accessories,2,1299,300
ITEM002597,ORD01049,PROD007,Notebook Set,Stationery,2,199,40
ITEM002598,ORD01049,PROD015,Moisturizer,Beauty,1,499,100
ITEM002599,ORD01049,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002600,ORD01049,PROD004,Backpack,Bags,1,1899,450
ITEM002601,ORD01050,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM002602,ORD01050,PROD010,Sunglasses,Accessories,3,1299,300
ITEM002603,ORD01050,PROD005,Smartwatch,Electronics,2,4999,1200
ITEM002604,ORD01051,PROD003,Yoga Mat,Sports,2,799,180
ITEM002605,ORD01051,PROD006,Face Wash,Beauty,1,299,60
ITEM002606,ORD01052,PROD007,Notebook Set,Stationery,3,199,40
ITEM002607,ORD01052,PROD006,Face Wash,Beauty,1,299,60
ITEM002608,ORD01052,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM002609,ORD01052,PROD003,Yoga Mat,Sports,2,799,180
ITEM002610,ORD01053,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM002611,ORD01054,PROD014,Mouse Pad,Electronics,1,249,50
ITEM002612,ORD01054,PROD004,Backpack,Bags,2,1899,450
ITEM002613,ORD01054,PROD009,Water Bottle,Sports,3,399,80
ITEM002614,ORD01055,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM002615,ORD01055,PROD006,Face Wash,Beauty,2,299,60
ITEM002616,ORD01055,PROD009,Water Bottle,Sports,2,399,80
ITEM002617,ORD01055,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002618,ORD01056,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002619,ORD01056,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002620,ORD01056,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM002621,ORD01056,PROD009,Water Bottle,Sports,2,399,80
ITEM002622,ORD01057,PROD010,Sunglasses,Accessories,3,1299,300
ITEM002623,ORD01057,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM002624,ORD01058,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002625,ORD01059,PROD015,Moisturizer,Beauty,2,499,100
ITEM002626,ORD01059,PROD006,Face Wash,Beauty,1,299,60
ITEM002627,ORD01059,PROD007,Notebook Set,Stationery,1,199,40
ITEM002628,ORD01060,PROD014,Mouse Pad,Electronics,2,249,50
ITEM002629,ORD01060,PROD010,Sunglasses,Accessories,1,1299,300
ITEM002630,ORD01060,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002631,ORD01061,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM002632,ORD01061,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM002633,ORD01062,PROD005,Smartwatch,Electronics,3,4999,1200
ITEM002634,ORD01062,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002635,ORD01062,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM002636,ORD01062,PROD015,Moisturizer,Beauty,2,499,100
ITEM002637,ORD01063,PROD006,Face Wash,Beauty,3,299,60
ITEM002638,ORD01063,PROD011,Bluetooth Speaker,Electronics,3,2499,580
ITEM002639,ORD01063,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM002640,ORD01063,PROD013,Coffee Maker,Kitchen,1,3499,850
ITEM002641,ORD01064,PROD003,Yoga Mat,Sports,1,799,180
ITEM002642,ORD01064,PROD012,Casual T-Shirt,Clothing,1,599,120
ITEM002643,ORD01064,PROD004,Backpack,Bags,2,1899,450
ITEM002644,ORD01065,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM002645,ORD01065,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM002646,ORD01066,PROD010,Sunglasses,Accessories,1,1299,300
ITEM002647,ORD01066,PROD007,Notebook Set,Stationery,3,199,40
ITEM002648,ORD01067,PROD003,Yoga Mat,Sports,3,799,180
ITEM002649,ORD01067,PROD007,Notebook Set,Stationery,3,199,40
ITEM002650,ORD01067,PROD009,Water Bottle,Sports,2,399,80
ITEM002651,ORD01068,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002652,ORD01068,PROD014,Mouse Pad,Electronics,3,249,50
ITEM002653,ORD01068,PROD007,Notebook Set,Stationery,3,199,40
ITEM002654,ORD01068,PROD002,Running Shoes,Footwear,2,2999,600
ITEM002655,ORD01069,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM002656,ORD01069,PROD007,Notebook Set,Stationery,1,199,40
ITEM002657,ORD01069,PROD014,Mouse Pad,Electronics,3,249,50
ITEM002658,ORD01069,PROD015,Moisturizer,Beauty,2,499,100
ITEM002659,ORD01070,PROD003,Yoga Mat,Sports,2,799,180
ITEM002660,ORD01070,PROD010,Sunglasses,Accessories,1,1299,300
ITEM002661,ORD01070,PROD009,Water Bottle,Sports,2,399,80
ITEM002662,ORD01071,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002663,ORD01071,PROD015,Moisturizer,Beauty,1,499,100
ITEM002664,ORD01071,PROD009,Water Bottle,Sports,2,399,80
ITEM002665,ORD01071,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM002666,ORD01072,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM002667,ORD01072,PROD006,Face Wash,Beauty,1,299,60
ITEM002668,ORD01072,PROD001,Wireless Earbuds,Electronics,3,1499,350
ITEM002669,ORD01072,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002670,ORD01073,PROD003,Yoga Mat,Sports,3,799,180
ITEM002671,ORD01073,PROD004,Backpack,Bags,1,1899,450
ITEM002672,ORD01073,PROD011,Bluetooth Speaker,Electronics,2,2499,580
ITEM002673,ORD01073,PROD013,Coffee Maker,Kitchen,3,3499,850
ITEM002674,ORD01074,PROD002,Running Shoes,Footwear,3,2999,600
ITEM002675,ORD01075,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002676,ORD01075,PROD008,Desk Lamp,Home Decor,1,999,220
ITEM002677,ORD01076,PROD003,Yoga Mat,Sports,3,799,180
ITEM002678,ORD01076,PROD014,Mouse Pad,Electronics,3,249,50
ITEM002679,ORD01076,PROD004,Backpack,Bags,1,1899,450
ITEM002680,ORD01076,PROD009,Water Bottle,Sports,2,399,80
ITEM002681,ORD01077,PROD003,Yoga Mat,Sports,1,799,180
ITEM002682,ORD01078,PROD008,Desk Lamp,Home Decor,2,999,220
ITEM002683,ORD01078,PROD015,Moisturizer,Beauty,2,499,100
ITEM002684,ORD01079,PROD007,Notebook Set,Stationery,1,199,40
ITEM002685,ORD01079,PROD012,Casual T-Shirt,Clothing,2,599,120
ITEM002686,ORD01079,PROD013,Coffee Maker,Kitchen,2,3499,850
ITEM002687,ORD01079,PROD002,Running Shoes,Footwear,1,2999,600
ITEM002688,ORD01080,PROD010,Sunglasses,Accessories,3,1299,300
ITEM002689,ORD01081,PROD003,Yoga Mat,Sports,2,799,180
ITEM002690,ORD01081,PROD008,Desk Lamp,Home Decor,3,999,220
ITEM002691,ORD01081,PROD012,Casual T-Shirt,Clothing,3,599,120
ITEM002692,ORD01082,PROD009,Water Bottle,Sports,2,399,80
ITEM002693,ORD01082,PROD002,Running Shoes,Footwear,2,2999,600
ITEM002694,ORD01082,PROD003,Yoga Mat,Sports,3,799,180
ITEM002695,ORD01082,PROD011,Bluetooth Speaker,Electronics,1,2499,580
ITEM002696,ORD01083,PROD015,Moisturizer,Beauty,2,499,100
ITEM002697,ORD01083,PROD007,Notebook Set,Stationery,3,199,40
ITEM002698,ORD01083,PROD002,Running Shoes,Footwear,3,2999,600
ITEM002699,ORD01084,PROD003,Yoga Mat,Sports,3,799,180
ITEM002700,ORD01084,PROD012,Casual T-Shirt,Clothing,2,599,120
